"","college","income","overage","leftover","house","handset_price","over_15mins_calls_per_month","average_call_duration","reported_satisfaction","reported_usage_level","considering_change_of_plan","leave"
"15894","one",83585,47,72,223916,359,5,2,"very_sat","little","perhaps","LEAVE"
"15895","zero",120807,38,0,635734,537,4,9,"very_sat","very_little","considering","STAY"
"15903","zero",67276,0,86,269999,271,0,1,"avg","little","never_thought","LEAVE"
"15904","zero",127571,31,9,253299,623,4,6,"very_unsat","little","considering","LEAVE"
"15906","one",109149,215,44,798384,833,21,2,"sat","little","never_thought","LEAVE"
"15924","one",112640,222,34,957660,466,18,1,"avg","little","actively_looking_into_it","LEAVE"
"15932","one",80231,235,0,170474,290,19,10,"unsat","little","considering","STAY"
"15935","zero",112811,0,61,804931,602,0,1,"unsat","very_high","actively_looking_into_it","LEAVE"
"15940","one",139546,0,0,731704,633,0,9,"very_unsat","little","perhaps","STAY"
"15945","one",74314,78,15,759587,328,22,5,"very_sat","little","considering","STAY"
"15946","zero",146739,93,36,243285,409,3,1,"very_unsat","very_high","considering","STAY"
"15947","zero",122135,45,17,319450,781,5,4,"very_unsat","very_little","considering","LEAVE"
"15956","zero",42330,0,12,208025,228,1,6,"unsat","high","no","STAY"
"15959","zero",145081,0,0,341108,583,0,9,"avg","avg","no","LEAVE"
"15960","zero",78606,211,78,190948,299,29,2,"very_unsat","little","never_thought","LEAVE"
"15966","zero",39178,0,7,174755,163,0,6,"unsat","high","considering","STAY"
"15971","one",52699,66,17,675872,379,5,6,"unsat","high","actively_looking_into_it","STAY"
"15975","zero",55975,0,0,191655,382,1,13,"very_unsat","very_little","considering","STAY"
"15977","zero",26074,171,0,157904,248,18,12,"very_sat","little","considering","LEAVE"
"15979","one",92537,0,71,579569,310,1,2,"very_unsat","little","actively_looking_into_it","LEAVE"
"15982","zero",62852,0,57,193001,341,1,1,"very_unsat","little","actively_looking_into_it","LEAVE"
"15984","one",121805,0,51,924991,472,0,1,"very_unsat","little","perhaps","STAY"
"15985","one",88120,0,59,977524,390,1,2,"very_unsat","little","no","STAY"
"15986","one",83731,69,19,526465,261,3,4,"very_unsat","very_high","never_thought","STAY"
"15991","zero",126586,179,0,574221,336,22,1,"very_sat","high","no","LEAVE"
"15996","zero",132588,77,65,169190,591,1,2,"unsat","very_high","actively_looking_into_it","LEAVE"
"16000","zero",83805,0,0,885698,341,0,11,"very_sat","high","no","LEAVE"
"16001","zero",130952,71,0,977286,135,3,10,"very_sat","very_high","perhaps","STAY"
"16003","zero",79312,0,80,485109,336,16,2,"sat","very_high","no","LEAVE"
"16005","one",28946,0,0,382352,153,0,8,"very_unsat","little","never_thought","LEAVE"
"16006","zero",98886,45,15,470018,279,3,6,"avg","little","never_thought","LEAVE"
"16007","zero",51868,0,0,200087,273,1,12,"very_unsat","very_high","never_thought","STAY"
"16022","zero",68248,61,0,289962,267,4,12,"avg","little","considering","LEAVE"
"16026","zero",152174,0,0,223263,887,0,14,"very_unsat","very_high","considering","STAY"
"16027","zero",93795,225,21,369393,292,19,5,"very_sat","little","perhaps","LEAVE"
"16037","one",34944,0,0,166377,177,1,13,"unsat","high","no","STAY"
"16038","zero",78298,56,0,330230,280,4,8,"very_unsat","little","no","STAY"
"16044","one",96952,0,36,256014,356,1,2,"very_sat","very_high","considering","LEAVE"
"16045","one",84608,0,5,330305,218,0,4,"unsat","little","considering","STAY"
"16053","one",68597,69,68,712523,315,5,2,"very_sat","very_high","considering","STAY"
"16057","zero",135283,0,0,228937,661,0,15,"very_unsat","little","considering","LEAVE"
"16062","one",69494,0,0,918269,396,0,11,"very_unsat","very_little","considering","LEAVE"
"16070","zero",139048,0,0,206140,407,1,5,"very_sat","little","actively_looking_into_it","LEAVE"
"16071","zero",102648,69,15,485534,493,4,12,"very_unsat","avg","considering","LEAVE"
"16072","one",46110,174,0,225583,247,28,13,"very_sat","very_little","actively_looking_into_it","LEAVE"
"16075","zero",104543,248,22,210226,705,22,2,"very_unsat","avg","no","LEAVE"
"16080","zero",30931,46,6,274144,193,3,4,"very_unsat","little","considering","STAY"
"16084","one",126321,0,16,979867,761,1,4,"very_unsat","little","no","STAY"
"16086","one",38451,0,0,863980,149,1,14,"very_sat","very_little","never_thought","STAY"
"16093","zero",49727,0,0,255224,183,1,15,"unsat","very_high","actively_looking_into_it","LEAVE"
"16104","one",77506,273,51,814841,358,29,2,"unsat","little","actively_looking_into_it","STAY"
"16112","zero",100717,0,16,527257,637,0,6,"unsat","very_little","no","STAY"
"16117","zero",154532,217,40,869580,805,25,2,"avg","little","never_thought","LEAVE"
"16119","zero",72508,169,0,702076,696,16,14,"very_unsat","high","no","STAY"
"16131","one",75990,270,50,337014,695,22,1,"very_sat","little","perhaps","LEAVE"
"16135","zero",112046,0,41,775145,452,1,2,"very_sat","little","considering","LEAVE"
"16148","one",79106,66,0,548254,373,5,13,"unsat","little","considering","STAY"
"16149","zero",80616,249,9,885839,256,21,6,"very_unsat","very_high","never_thought","STAY"
"16159","zero",76284,74,0,552368,371,4,13,"unsat","little","considering","LEAVE"
"16164","one",140316,75,65,956536,499,5,1,"very_sat","high","considering","LEAVE"
"16165","one",29739,0,0,239783,144,3,8,"very_unsat","very_high","no","LEAVE"
"16167","zero",32285,0,6,208155,238,0,9,"very_sat","very_high","no","STAY"
"16171","zero",61763,0,57,251498,301,4,1,"very_sat","very_little","actively_looking_into_it","STAY"
"16172","one",129057,0,10,485364,217,1,4,"very_sat","very_high","perhaps","STAY"
"16177","zero",143200,160,85,184808,451,23,2,"very_unsat","very_little","never_thought","LEAVE"
"16188","one",108745,154,65,166810,549,22,2,"very_unsat","very_high","considering","STAY"
"16192","one",54030,166,64,480973,264,0,2,"very_unsat","high","no","LEAVE"
"16201","zero",134070,63,0,875141,342,4,9,"very_unsat","very_high","considering","STAY"
"16202","one",32129,204,0,324693,170,26,15,"very_sat","little","considering","LEAVE"
"16209","one",123112,0,78,922319,461,1,1,"very_sat","avg","perhaps","LEAVE"
"16210","one",108377,73,0,415865,367,5,13,"very_unsat","very_little","considering","STAY"
"16211","zero",109762,0,0,675633,738,0,10,"very_unsat","very_high","never_thought","LEAVE"
"16218","zero",31829,47,83,227820,231,3,1,"unsat","very_high","actively_looking_into_it","LEAVE"
"16226","zero",77295,183,0,963513,358,12,13,"unsat","little","actively_looking_into_it","STAY"
"16227","zero",159358,194,19,451506,575,28,6,"very_unsat","little","considering","STAY"
"16233","zero",131113,0,76,420958,619,1,1,"unsat","very_high","considering","STAY"
"16241","zero",151754,46,0,253280,500,4,15,"unsat","little","actively_looking_into_it","STAY"
"16244","one",132576,0,54,461779,555,0,1,"very_unsat","high","actively_looking_into_it","LEAVE"
"16246","zero",68344,216,8,153224,766,21,6,"unsat","little","considering","LEAVE"
"16250","one",113417,222,0,589676,412,14,10,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"16252","zero",91699,76,9,281488,327,3,13,"very_sat","little","considering","LEAVE"
"16253","one",27061,59,0,919648,192,3,8,"unsat","very_little","considering","STAY"
"16256","zero",105734,43,60,644556,408,5,1,"avg","high","no","LEAVE"
"16258","zero",31239,0,10,287757,244,5,5,"very_sat","very_little","considering","STAY"
"16262","zero",53285,0,24,522963,258,3,5,"unsat","very_high","no","STAY"
"16265","zero",30265,164,69,254718,142,28,1,"unsat","high","considering","STAY"
"16268","zero",64585,184,9,942561,276,16,5,"very_unsat","little","considering","STAY"
"16269","one",95837,0,13,847864,283,0,6,"sat","very_high","no","STAY"
"16285","one",112371,0,24,529761,556,0,4,"very_sat","very_high","considering","STAY"
"16286","zero",157905,201,0,193543,555,25,12,"very_unsat","high","no","LEAVE"
"16288","zero",107530,197,42,826459,551,25,1,"unsat","little","considering","STAY"
"16289","one",137001,56,84,291435,709,13,15,"very_unsat","very_little","no","STAY"
"16292","one",32309,0,13,940539,165,0,1,"very_unsat","very_little","perhaps","STAY"
"16296","zero",133866,216,19,239121,439,21,4,"very_sat","very_high","no","LEAVE"
"16308","one",89923,169,11,852400,321,1,4,"sat","little","never_thought","STAY"
"16322","zero",107953,208,21,226333,177,14,5,"avg","very_high","never_thought","STAY"
"16335","zero",129527,63,12,579985,869,11,5,"very_unsat","little","no","LEAVE"
"16338","one",43189,61,0,193887,202,3,15,"very_sat","high","considering","STAY"
"16341","one",139541,0,9,655749,304,0,5,"very_sat","very_high","no","STAY"
"16343","one",157082,44,0,678861,866,3,14,"very_sat","little","considering","LEAVE"
"16348","one",22603,0,31,619936,218,10,1,"very_sat","very_little","considering","STAY"
"16359","zero",40268,0,0,244569,217,0,14,"very_unsat","very_high","considering","STAY"
"16360","one",95317,74,38,996013,299,0,2,"very_unsat","little","considering","LEAVE"
"16365","one",55998,0,57,760896,330,0,15,"unsat","very_high","never_thought","STAY"
"16371","one",144312,45,82,972420,399,5,1,"sat","very_high","never_thought","STAY"
"16373","zero",58687,78,0,183751,279,4,2,"very_unsat","little","never_thought","STAY"
"16375","one",56461,56,71,846499,303,4,1,"very_unsat","high","no","STAY"
"16380","one",109955,229,0,876991,192,26,13,"very_unsat","very_high","considering","LEAVE"
"16382","zero",71654,75,65,918810,317,4,1,"very_unsat","little","never_thought","STAY"
"16384","zero",38084,0,67,700675,754,1,1,"very_unsat","very_little","never_thought","STAY"
"16386","zero",104356,47,0,350891,553,4,10,"very_sat","very_little","actively_looking_into_it","STAY"
"16387","one",94801,200,7,518975,287,12,6,"very_sat","high","no","LEAVE"
"16395","one",154432,0,19,772826,644,0,4,"very_sat","avg","never_thought","STAY"
"16403","one",32453,0,19,374316,143,1,4,"very_unsat","very_high","considering","STAY"
"16404","zero",120154,72,0,195809,633,4,11,"sat","little","no","LEAVE"
"16405","zero",114342,0,0,175444,727,0,13,"very_sat","very_little","no","LEAVE"
"16423","one",50305,0,0,181850,320,16,9,"very_sat","little","considering","LEAVE"
"16427","one",76945,0,0,473002,373,3,11,"avg","very_high","perhaps","LEAVE"
"16430","zero",26097,187,20,932919,327,11,5,"very_sat","very_high","considering","LEAVE"
"16443","one",38051,32,0,823570,176,5,15,"very_unsat","very_little","considering","STAY"
"16452","zero",35626,154,0,869010,222,18,15,"very_unsat","very_high","perhaps","STAY"
"16453","zero",38339,0,8,697522,207,1,5,"very_unsat","very_little","never_thought","STAY"
"16457","zero",34915,190,50,508470,188,16,2,"unsat","very_little","no","LEAVE"
"16460","zero",27278,78,31,486569,204,3,1,"very_unsat","avg","actively_looking_into_it","LEAVE"
"16463","zero",41412,69,6,521756,245,3,5,"very_sat","avg","actively_looking_into_it","STAY"
"16464","one",87688,236,33,461173,253,12,2,"very_unsat","little","considering","STAY"
"16467","one",41887,221,63,258063,226,1,5,"very_sat","little","no","LEAVE"
"16468","zero",36093,0,0,889286,243,0,8,"very_unsat","very_high","considering","STAY"
"16476","zero",158521,36,57,742620,846,5,2,"very_unsat","very_little","perhaps","STAY"
"16477","zero",65176,82,17,778888,375,5,6,"very_sat","very_high","no","STAY"
"16481","zero",110392,54,0,515338,861,5,15,"very_unsat","very_little","considering","LEAVE"
"16484","one",38553,57,16,438771,177,4,5,"unsat","little","considering","STAY"
"16499","zero",131889,0,0,469876,629,0,8,"very_sat","very_high","no","LEAVE"
"16501","zero",78749,0,41,981776,386,1,1,"avg","very_high","actively_looking_into_it","STAY"
"16525","zero",129108,43,13,260009,747,5,4,"very_sat","very_high","considering","LEAVE"
"16533","one",127602,0,0,278539,790,1,9,"very_sat","very_high","considering","STAY"
"16535","zero",26352,42,0,715813,177,3,8,"unsat","very_little","no","STAY"
"16547","one",65936,212,0,846633,334,3,9,"very_unsat","very_little","considering","STAY"
"16549","zero",83626,191,0,650684,392,22,2,"unsat","very_little","perhaps","STAY"
"16550","one",130426,60,61,999018,223,28,1,"avg","very_little","perhaps","LEAVE"
"16552","one",91723,85,51,244706,291,4,2,"unsat","little","considering","LEAVE"
"16562","zero",29637,0,0,168871,700,0,8,"very_unsat","very_little","no","LEAVE"
"16565","zero",34854,0,21,738527,189,0,5,"unsat","very_high","actively_looking_into_it","STAY"
"16570","zero",115919,0,16,289998,879,1,6,"very_sat","little","actively_looking_into_it","STAY"
"16586","zero",66763,0,0,455646,295,1,14,"very_sat","little","no","STAY"
"16592","zero",91822,0,10,245097,370,0,4,"unsat","very_high","actively_looking_into_it","STAY"
"16596","one",88660,0,22,930623,348,0,6,"avg","high","considering","STAY"
"16599","zero",143661,0,33,621090,616,0,2,"unsat","little","actively_looking_into_it","STAY"
"16600","one",25381,0,0,423855,180,0,14,"very_sat","very_little","considering","STAY"
"16604","zero",57467,212,0,163383,371,24,8,"very_unsat","very_high","considering","LEAVE"
"16612","one",41596,62,5,691197,196,3,6,"very_sat","very_little","considering","STAY"
"16617","one",66764,0,0,174322,306,1,13,"very_unsat","very_little","no","LEAVE"
"16619","one",96723,66,26,409150,385,1,2,"unsat","little","no","STAY"
"16624","one",41543,209,0,845905,216,10,12,"sat","high","considering","STAY"
"16629","zero",58955,65,0,203404,396,4,14,"very_unsat","avg","actively_looking_into_it","STAY"
"16637","zero",80276,230,65,768937,712,15,2,"avg","very_little","considering","STAY"
"16640","zero",121153,221,49,170833,666,14,2,"very_unsat","very_little","no","STAY"
"16641","zero",107468,165,0,200673,232,19,11,"avg","very_high","considering","STAY"
"16646","one",155360,230,31,228078,513,10,2,"very_sat","very_high","actively_looking_into_it","LEAVE"
"16660","zero",114525,45,15,244841,869,3,5,"unsat","very_little","never_thought","STAY"
"16661","one",105925,0,0,611011,407,1,11,"avg","very_little","considering","LEAVE"
"16668","zero",109072,0,8,427272,243,1,1,"very_sat","little","actively_looking_into_it","STAY"
"16669","zero",55448,174,0,953719,253,18,8,"very_unsat","very_high","actively_looking_into_it","STAY"
"16673","one",40191,183,0,640754,240,12,2,"very_unsat","little","considering","STAY"
"16674","one",121828,194,19,832367,427,27,6,"unsat","little","considering","LEAVE"
"16682","zero",86274,0,50,512581,272,1,1,"very_unsat","very_little","considering","LEAVE"
"16685","zero",121710,25,17,557764,687,5,4,"very_sat","little","considering","LEAVE"
"16688","one",29016,0,0,584840,190,1,12,"unsat","very_little","no","LEAVE"
"16690","one",49773,77,78,976780,212,4,2,"very_sat","little","actively_looking_into_it","STAY"
"16692","one",47971,192,84,506649,172,26,1,"unsat","high","never_thought","LEAVE"
"16694","zero",104411,0,6,259667,541,0,4,"unsat","very_high","actively_looking_into_it","STAY"
"16695","one",42098,198,5,930238,240,19,4,"very_sat","high","actively_looking_into_it","LEAVE"
"16704","one",80101,0,24,757619,261,1,5,"very_unsat","very_high","perhaps","STAY"
"16711","one",83515,0,27,218173,325,1,2,"avg","very_little","perhaps","STAY"
"16718","one",144909,51,34,744804,182,0,2,"unsat","little","considering","LEAVE"
"16724","one",104864,196,79,765666,448,14,2,"avg","little","perhaps","LEAVE"
"16730","one",82265,60,7,264128,255,4,5,"avg","very_high","no","LEAVE"
"16732","one",31231,0,21,823294,139,0,4,"unsat","little","no","STAY"
"16736","zero",63764,0,38,868875,297,1,2,"unsat","little","never_thought","STAY"
"16746","one",49667,0,40,361927,185,0,1,"very_unsat","very_little","never_thought","STAY"
"16749","zero",148028,186,44,386708,529,19,2,"avg","little","considering","LEAVE"
"16755","one",46444,0,0,267002,160,0,15,"avg","little","perhaps","LEAVE"
"16759","zero",51158,244,42,763941,292,28,2,"very_unsat","little","considering","LEAVE"
"16764","zero",25545,207,0,432558,156,18,15,"very_sat","little","actively_looking_into_it","STAY"
"16771","zero",159938,59,61,363388,870,5,1,"avg","little","considering","LEAVE"
"16774","zero",26411,151,26,207444,142,22,1,"unsat","very_little","considering","STAY"
"16778","one",69067,67,46,209656,379,5,2,"unsat","very_high","considering","STAY"
"16779","zero",40546,0,21,870260,231,0,4,"very_sat","little","actively_looking_into_it","STAY"
"16782","zero",79728,0,0,892946,366,1,9,"very_unsat","very_little","considering","STAY"
"16784","one",139333,0,20,942563,890,0,5,"very_sat","very_high","considering","STAY"
"16802","one",158077,36,18,813289,701,5,5,"very_unsat","very_high","actively_looking_into_it","LEAVE"
"16804","zero",63910,0,18,481318,317,16,5,"very_unsat","little","considering","STAY"
"16815","one",55542,209,0,268910,294,24,12,"very_sat","very_little","actively_looking_into_it","LEAVE"
"16816","one",92077,213,0,361421,150,12,10,"very_unsat","very_high","considering","LEAVE"
"16819","zero",45545,0,84,248695,177,1,1,"unsat","very_high","never_thought","LEAVE"
"16833","one",46510,0,5,487879,207,1,4,"very_unsat","very_little","no","STAY"
"16837","zero",28017,0,14,892444,188,1,4,"very_unsat","very_little","never_thought","LEAVE"
"16838","one",29943,210,11,606099,135,29,6,"unsat","high","no","STAY"
"16840","one",127859,200,14,319800,326,1,5,"unsat","very_high","considering","STAY"
"16841","zero",47285,0,27,257052,370,4,2,"very_sat","very_little","actively_looking_into_it","STAY"
"16842","zero",157788,51,0,188370,717,4,11,"sat","high","considering","STAY"
"16851","zero",28372,59,88,314272,197,3,1,"unsat","high","perhaps","LEAVE"
"16860","zero",31525,232,0,521805,211,18,11,"unsat","very_high","never_thought","LEAVE"
"16867","one",108394,92,18,573710,685,5,15,"very_unsat","little","considering","LEAVE"
"16870","one",132105,215,10,709371,427,21,5,"sat","very_high","actively_looking_into_it","STAY"
"16874","one",65215,182,0,401851,360,18,10,"unsat","very_little","actively_looking_into_it","STAY"
"16878","one",29554,203,64,915748,176,17,1,"very_sat","little","considering","STAY"
"16883","zero",68316,0,35,598964,319,1,1,"sat","very_high","no","LEAVE"
"16892","one",121565,0,52,525785,733,0,1,"very_unsat","very_little","no","LEAVE"
"16903","one",103126,206,0,221753,721,1,8,"very_unsat","little","perhaps","LEAVE"
"16906","zero",132584,0,8,538476,569,1,5,"very_sat","little","considering","STAY"
"16911","zero",122650,217,45,553315,471,1,2,"avg","very_little","considering","LEAVE"
"16914","zero",114645,0,0,480588,691,1,10,"very_sat","little","considering","LEAVE"
"16928","one",143964,61,55,532071,857,23,1,"very_sat","little","considering","LEAVE"
"16933","zero",79847,211,0,627874,278,13,13,"very_unsat","high","no","STAY"
"16935","zero",77227,198,21,869799,341,27,4,"very_sat","little","no","STAY"
"16937","one",89685,29,0,451898,294,5,13,"very_unsat","little","actively_looking_into_it","STAY"
"16941","one",42445,70,76,188695,167,3,1,"very_unsat","little","considering","LEAVE"
"16942","one",40365,0,0,461195,157,0,1,"very_unsat","very_little","considering","LEAVE"
"16971","one",101909,253,0,694585,421,29,1,"very_unsat","very_high","considering","LEAVE"
"16978","one",98307,175,12,196752,377,24,6,"unsat","very_little","considering","LEAVE"
"16984","one",114178,185,0,509062,504,29,9,"very_unsat","high","actively_looking_into_it","LEAVE"
"16992","zero",119425,86,0,370309,700,5,13,"very_unsat","very_high","perhaps","STAY"
"16996","one",150834,64,7,271402,673,3,4,"very_sat","very_high","considering","STAY"
"17001","one",22120,174,0,711348,173,15,15,"very_sat","little","considering","STAY"
"17002","one",132891,61,18,951069,662,4,4,"very_sat","avg","considering","LEAVE"
"17005","zero",32363,208,14,952661,149,10,4,"very_unsat","little","considering","LEAVE"
"17013","zero",25719,84,14,285257,177,4,2,"very_unsat","very_high","no","LEAVE"
"17026","zero",30741,0,22,817035,148,1,5,"unsat","very_little","considering","STAY"
"17031","one",26369,0,66,561080,162,0,2,"very_sat","high","no","STAY"
"17036","zero",23229,0,52,359912,230,4,4,"very_unsat","little","considering","LEAVE"
"17043","one",34941,0,0,468160,203,1,10,"very_sat","little","considering","STAY"
"17049","one",118588,0,24,208680,259,1,5,"very_unsat","very_high","no","STAY"
"17053","zero",150792,215,13,531587,890,5,11,"unsat","very_high","no","LEAVE"
"17059","zero",109616,32,49,161231,505,5,2,"very_unsat","very_high","never_thought","LEAVE"
"17069","zero",118130,67,11,324328,696,5,5,"very_sat","little","actively_looking_into_it","LEAVE"
"17072","one",151937,59,74,559892,713,3,1,"very_sat","very_high","no","STAY"
"17079","one",125886,48,43,676042,561,5,1,"very_unsat","very_high","considering","LEAVE"
"17094","one",78389,192,8,633117,392,25,4,"very_unsat","little","considering","STAY"
"17104","zero",61049,188,62,697844,272,21,1,"avg","high","no","LEAVE"
"17113","zero",34783,52,0,854445,165,4,12,"avg","very_high","considering","STAY"
"17116","zero",54352,58,0,187449,383,5,14,"unsat","very_little","no","STAY"
"17122","zero",128237,76,52,900542,432,4,2,"very_unsat","very_high","considering","LEAVE"
"17126","one",61011,0,78,825124,268,0,1,"very_unsat","little","no","LEAVE"
"17130","one",124366,0,0,241218,579,1,13,"sat","high","considering","LEAVE"
"17131","zero",23446,90,45,569129,157,3,4,"unsat","very_high","actively_looking_into_it","STAY"
"17142","one",122551,71,89,291633,650,4,1,"unsat","very_high","no","LEAVE"
"17155","one",73964,197,0,734645,295,18,9,"very_unsat","little","considering","STAY"
"17167","one",34769,0,0,683178,185,1,9,"very_unsat","avg","actively_looking_into_it","LEAVE"
"17168","zero",41111,0,14,248226,160,3,5,"very_unsat","high","never_thought","STAY"
"17169","one",101739,0,66,728496,587,1,1,"very_sat","little","perhaps","LEAVE"
"17174","zero",151114,206,27,547897,651,29,1,"unsat","very_little","actively_looking_into_it","LEAVE"
"17181","zero",127273,64,6,207155,433,4,5,"very_sat","very_high","no","LEAVE"
"17185","one",90423,169,0,429941,254,16,14,"very_unsat","very_high","actively_looking_into_it","LEAVE"
"17187","one",36500,0,16,365991,231,1,4,"unsat","avg","no","STAY"
"17189","zero",93837,186,84,221194,286,11,12,"very_unsat","very_high","no","LEAVE"
"17192","one",49944,208,29,936091,558,25,2,"very_unsat","very_high","considering","STAY"
"17204","one",146871,41,37,267191,850,4,1,"very_unsat","high","considering","STAY"
"17206","zero",38291,179,7,233358,245,20,4,"very_sat","little","perhaps","LEAVE"
"17208","zero",96682,40,66,848938,287,5,1,"unsat","little","perhaps","STAY"
"17217","one",72824,53,42,386256,370,4,1,"very_unsat","very_little","considering","LEAVE"
"17219","zero",85452,0,0,240011,352,1,14,"very_unsat","very_little","no","LEAVE"
"17224","one",56863,75,11,983511,293,5,4,"very_unsat","little","no","STAY"
"17227","one",152249,0,15,459810,899,0,4,"unsat","very_little","actively_looking_into_it","LEAVE"
"17232","one",115082,29,16,504506,774,5,13,"very_unsat","very_high","actively_looking_into_it","STAY"
"17234","one",148896,62,38,996502,771,4,1,"very_unsat","little","never_thought","LEAVE"
"17235","one",124709,156,15,176967,661,28,5,"unsat","very_little","no","STAY"
"17237","one",103454,0,15,681127,897,1,5,"unsat","very_high","never_thought","STAY"
"17243","zero",32632,193,0,298609,179,14,15,"very_sat","very_high","considering","LEAVE"
"17249","one",120307,45,53,162995,535,5,2,"very_unsat","high","considering","LEAVE"
"17251","zero",106139,169,14,946561,422,24,4,"very_sat","very_high","actively_looking_into_it","LEAVE"
"17252","zero",72794,0,13,593690,295,1,5,"very_unsat","high","actively_looking_into_it","LEAVE"
"17259","one",86150,217,0,372717,330,27,5,"avg","very_little","considering","LEAVE"
"17270","one",26795,210,0,219466,169,26,14,"avg","high","considering","STAY"
"17273","zero",66125,37,0,856850,335,4,14,"unsat","high","considering","STAY"
"17275","zero",57896,32,14,226634,353,1,6,"unsat","avg","actively_looking_into_it","LEAVE"
"17279","zero",34550,175,24,389580,136,14,5,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"17286","one",120628,0,34,554982,878,0,2,"very_unsat","very_little","actively_looking_into_it","STAY"
"17292","one",67640,0,0,473333,346,1,12,"avg","little","considering","LEAVE"
"17293","one",61973,183,36,433934,290,23,2,"very_unsat","avg","actively_looking_into_it","STAY"
"17296","zero",152184,70,0,596563,806,4,11,"very_sat","very_high","actively_looking_into_it","STAY"
"17305","one",157752,85,72,720903,544,4,1,"very_unsat","very_high","considering","LEAVE"
"17312","zero",46858,0,16,901635,154,0,5,"very_unsat","little","considering","STAY"
"17320","one",20007,36,23,251334,217,4,6,"very_sat","little","no","LEAVE"
"17333","zero",94132,213,0,322436,323,17,4,"very_sat","little","considering","LEAVE"
"17336","one",54745,0,0,951598,328,1,15,"unsat","little","considering","LEAVE"
"17339","zero",102675,52,24,218819,163,4,6,"unsat","very_little","actively_looking_into_it","LEAVE"
"17342","one",91102,208,14,235782,295,28,5,"very_unsat","little","considering","LEAVE"
"17347","one",49048,161,21,279573,135,11,15,"very_unsat","very_high","considering","LEAVE"
"17349","zero",77625,270,23,482750,320,3,4,"unsat","high","considering","LEAVE"
"17351","one",43225,158,11,584974,168,28,6,"very_unsat","little","considering","LEAVE"
"17353","zero",159285,55,0,350839,521,20,13,"unsat","little","actively_looking_into_it","LEAVE"
"17356","one",146161,0,80,288016,712,0,2,"unsat","very_little","no","LEAVE"
"17358","one",135391,73,7,182001,882,4,4,"unsat","little","actively_looking_into_it","STAY"
"17365","zero",83574,32,0,266949,379,5,5,"very_unsat","little","considering","LEAVE"
"17373","zero",88772,0,30,821626,238,0,2,"avg","little","considering","STAY"
"17375","zero",150073,28,0,332070,812,5,11,"unsat","avg","considering","LEAVE"
"17379","one",58682,68,74,415946,322,3,2,"unsat","very_high","actively_looking_into_it","STAY"
"17392","zero",135133,33,14,872678,441,4,4,"very_sat","very_high","actively_looking_into_it","LEAVE"
"17398","one",34741,173,24,525399,202,10,5,"very_unsat","very_high","actively_looking_into_it","LEAVE"
"17405","one",42496,57,81,816468,217,5,2,"avg","little","considering","STAY"
"17414","zero",81130,111,68,463193,358,14,5,"sat","very_high","no","LEAVE"
"17415","one",151452,33,12,204070,808,3,5,"unsat","very_little","considering","LEAVE"
"17418","zero",143987,0,56,896544,778,5,1,"very_unsat","high","actively_looking_into_it","STAY"
"17428","zero",86812,194,65,760548,361,10,2,"very_sat","very_little","actively_looking_into_it","LEAVE"
"17435","zero",41312,41,11,485738,146,4,4,"very_sat","very_high","actively_looking_into_it","LEAVE"
"17436","zero",144744,0,0,371806,769,3,13,"very_unsat","very_high","actively_looking_into_it","STAY"
"17439","zero",99484,0,48,406996,315,1,15,"very_unsat","little","no","LEAVE"
"17442","one",107413,0,18,793199,255,0,5,"very_unsat","avg","never_thought","STAY"
"17463","zero",28514,0,24,218936,186,1,4,"avg","little","no","STAY"
"17466","zero",37642,244,26,462917,758,22,1,"very_unsat","very_high","considering","LEAVE"
"17473","zero",140911,70,18,799964,701,3,6,"very_unsat","very_high","no","STAY"
"17476","one",47953,0,62,507639,229,1,6,"very_sat","little","actively_looking_into_it","LEAVE"
"17480","one",49368,0,0,934802,161,0,9,"very_unsat","avg","no","STAY"
"17481","zero",90929,0,0,465893,372,1,15,"very_sat","little","no","LEAVE"
"17496","one",31587,0,65,651530,169,1,1,"unsat","very_little","considering","STAY"
"17497","one",33119,0,40,808835,138,1,1,"very_unsat","very_little","actively_looking_into_it","STAY"
"17505","one",118218,197,54,448161,524,27,2,"very_unsat","high","perhaps","LEAVE"
"17507","zero",77699,197,0,279065,179,13,12,"very_unsat","high","considering","LEAVE"
"17508","zero",155118,69,16,214785,132,3,5,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"17514","zero",130714,68,24,564981,449,3,6,"very_unsat","little","actively_looking_into_it","LEAVE"
"17518","zero",93897,228,18,234863,365,18,6,"unsat","very_high","no","LEAVE"
"17520","zero",100757,83,47,526891,500,4,1,"very_unsat","little","considering","LEAVE"
"17522","one",69275,208,0,259056,338,14,12,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"17525","one",47807,50,0,388533,212,5,14,"very_unsat","little","actively_looking_into_it","LEAVE"
"17527","one",59661,44,21,800520,304,5,6,"very_sat","very_high","considering","STAY"
"17529","zero",82366,52,0,287934,246,3,2,"avg","very_little","considering","STAY"
"17531","zero",158576,228,0,161799,585,27,10,"very_unsat","little","considering","LEAVE"
"17541","zero",118006,55,85,341311,690,3,1,"unsat","high","considering","LEAVE"
"17559","one",137598,0,20,321452,619,1,6,"unsat","very_little","never_thought","STAY"
